#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2023-08-11T16:22:41 [V7.32.4]
#   In case of problem, please report to:    cds-question@unistra.fr
#
#
#Coosys    J2000:    eq_FK5 J2000
#INFO    protocol=ASU
#INFO    request_date=2023-08-11T16:22:41
#INFO    request_post=https://vizier.cds.unistra.fr//viz-bin/asu-tsv
#-oc.form=dec
#-out.max=unlimited
#-out.all=2
#-order=I
#-out.src=J/A+A/594/A85/tablea5
#-nav=cat:J/A+A/594/A85&tab:{J/A+A/594/A85/tablea5}&key:source=J/A+A/594/A85/tablea5&HTTPPRM:&&-ref=VIZ64d64bb611a5ab&-out.max=unlimited&-out.form=ascii table&-out.all=2&-oc.form=sexa&-order=I&-out=Rc&-out=gamma&-out=hc&-out=psi&-out=Mdisk&-out=I870um10&-out=I870um80&-out=I12CO(1-0)10&-out=I12CO(1-0)80&-out=I12CO(2-1)10&-out.all=2&-out=I12CO(2-1)80&-out=I12CO(3-2)10&-out=I12CO(3-2)80&-out=I12CO(6-5)10&-out=I12CO(6-5)80&-out=I13CO(1-0)10&-out=I13CO(1-0)80&-out=I13CO(2-1)10&-out=I13CO(2-1)80&-out=I13CO(3-2)10&-out=I13CO(3-2)80&-out=I13CO(6-5)10&-out=I13CO(6-5)80&-out.all=2&-out=IC18O(1-0)10&-out=IC18O(1-0)80&-out=IC18O(2-1)10&-out=IC18O(2-1)80&-out=IC18O(3-2)10&-out=IC18O(3-2)80&-out=IC18O(6-5)10&-out=IC18O(6-5)80&-out=IC17O(1-0)10&-out=IC17O(1-0)80&-out=IC17O(2-1)10&-out=IC17O(2-1)80&-out=IC17O(3-2)10&-out=IC17O(3-2)80&-out=IC17O(6-5)10&-out=IC17O(6-5)80&-out=I[CI](3P1-3P0)10&-out=I[CI](3P1-3P0)80&-out=I[CI](3P2-3P1)10&-out=I[CI](3P2-3P1)80&-out.all=2&-file=.&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.src=J/A+A/594/A85/tablea5
#-source=J/A+A/594/A85/tablea5
#-out=Rc
#-out=gamma
#-out=hc
#-out=psi
#-out=Mdisk
#-out=I870um10
#-out=I870um80
#-out=I12CO(1-0)10
#-out=I12CO(1-0)80
#-out=I12CO(2-1)10
#-out=I12CO(2-1)80
#-out=I12CO(3-2)10
#-out=I12CO(3-2)80
#-out=I12CO(6-5)10
#-out=I12CO(6-5)80
#-out=I13CO(1-0)10
#-out=I13CO(1-0)80
#-out=I13CO(2-1)10
#-out=I13CO(2-1)80
#-out=I13CO(3-2)10
#-out=I13CO(3-2)80
#-out=I13CO(6-5)10
#-out=I13CO(6-5)80
#-out=IC18O(1-0)10
#-out=IC18O(1-0)80
#-out=IC18O(2-1)10
#-out=IC18O(2-1)80
#-out=IC18O(3-2)10
#-out=IC18O(3-2)80
#-out=IC18O(6-5)10
#-out=IC18O(6-5)80
#-out=IC17O(1-0)10
#-out=IC17O(1-0)80
#-out=IC17O(2-1)10
#-out=IC17O(2-1)80
#-out=IC17O(3-2)10
#-out=IC17O(3-2)80
#-out=IC17O(6-5)10
#-out=IC17O(6-5)80
#-out=I[CI](3P1-3P0)10
#-out=I[CI](3P1-3P0)80
#-out=I[CI](3P2-3P1)10
#-out=I[CI](3P2-3P1)80
#
#INFO    contact=cds-question@unistra.fr
#INFO    version=7.32.4
#INFO    -out.max=unlimited

#RESOURCE=yCat_35940085
#Name: J/A+A/594/A85
#Title: 2D disk models from CO isotopologues line (Miotello+, 2016)
#INFO    ivoid=ivo://cds.vizier/j/a+a/594/a85
#INFO    publisher=CDS
#INFO    creator=Miotello A.
#INFO    related_resource=bibcode:2016A&A...594A..85M
#INFO    landing_page=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/594/A85
#INFO    publication_id=doi:10.26093/cds/vizier.35940085
#INFO    publication_date=2016-10-17
#INFO    curation_level=RESEARCH
#INFO    rights=https://cds.unistra.fr/vizier-org/licences_vizier.html
#Table    J_A_A_594_A85_tablea5:
#Name: J/A+A/594/A85/tablea5
#Title: Parameters of the Herbig models and simulated intensities assuming a distance d=100pc and a beam size of 10"
#Column    Rc    (F5.1)    Critical radius    [ucd=phys.size.radius]
#Column    gamma    (F4.1)    Power-law index of the surface density    [ucd=spect.index]
#Column    hc    (F4.1)    Scale height angle    [ucd=phys.size]
#Column    psi    (F4.1)    Disk flaring    [ucd=stat.param]
#Column    Mdisk    (F8.5)    Total disk mass    [ucd=phys.mass]
#Column    I870um10    (F8.5)    Continuum intensity @ 870 micron, with disk inclination i=10{deg}    [ucd=spect.line.intensity,em.mm.200-400GHz,spect.continuum]
#Column    I870um80    (F8.5)    Continuum intensity @ 870 micron, with disk inclination i=80{deg}    [ucd=spect.line.intensity,em.mm.200-400GHz,spect.continuum]
#Column    I12CO(1-0)10    (F8.5)    12CO(1-0) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I12CO(1-0)80    (F8.5)    12CO(1-0) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I12CO(2-1)10    (F8.5)    12CO(2-1) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I12CO(2-1)80    (F8.5)    12CO(2-1) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I12CO(3-2)10    (F8.5)    12CO(3-2) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I12CO(3-2)80    (F8.5)    12CO(3-2) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I12CO(6-5)10    (F8.5)    12CO(6-5) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I12CO(6-5)80    (F8.5)    12CO(6-5) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I13CO(1-0)10    (F8.5)    13CO(1-0) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I13CO(1-0)80    (F8.5)    13CO(1-0) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I13CO(2-1)10    (F8.5)    13CO(2-1) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I13CO(2-1)80    (F8.5)    13CO(2-1) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I13CO(3-2)10    (F8.5)    13CO(3-2) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I13CO(3-2)80    (F8.5)    13CO(3-2) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I13CO(6-5)10    (F8.5)    13CO(6-5) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I13CO(6-5)80    (F8.5)    13CO(6-5) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC18O(1-0)10    (F8.5)    C18O(1-0) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC18O(1-0)80    (F8.5)    C18O(1-0) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC18O(2-1)10    (F8.5)    C18O(2-1) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC18O(2-1)80    (F8.5)    C18O(2-1) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC18O(3-2)10    (F8.5)    C18O(3-2) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC18O(3-2)80    (F8.5)    C18O(3-2) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC18O(6-5)10    (F8.5)    C18O(6-5) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC18O(6-5)80    (F8.5)    C18O(6-5) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC17O(1-0)10    (F8.5)    C17O(1-0) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC17O(1-0)80    (F8.5)    C17O(1-0) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC17O(2-1)10    (F8.5)    C17O(2-1) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC17O(2-1)80    (F8.5)    C17O(2-1) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC17O(3-2)10    (F8.5)    C17O(3-2) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC17O(3-2)80    (F8.5)    C17O(3-2) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC17O(6-5)10    (F8.5)    C17O(6-5) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC17O(6-5)80    (F8.5)    C17O(6-5) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I[CI](3P1-3P0)10    (F8.5)    Line intensity of [CI](3P1-3P0), with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I[CI](3P1-3P0)80    (F8.5)    Line intensity of [CI](3P1-3P0), with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I[CI](3P2-3P1)10    (F8.5)    Line intensity of [CI](3P2-3P1), with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I[CI](3P2-3P1)80    (F8.5)    Line intensity of [CI](3P2-3P1), with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
Rc,gamma,hc,psi,Mdisk,I870um10,I870um80,I12CO(1-0)10,I12CO(1-0)80,I12CO(2-1)10,I12CO(2-1)80,I12CO(3-2)10,I12CO(3-2)80,I12CO(6-5)10,I12CO(6-5)80,I13CO(1-0)10,I13CO(1-0)80,I13CO(2-1)10,I13CO(2-1)80,I13CO(3-2)10,I13CO(3-2)80,I13CO(6-5)10,I13CO(6-5)80,IC18O(1-0)10,IC18O(1-0)80,IC18O(2-1)10,IC18O(2-1)80,IC18O(3-2)10,IC18O(3-2)80,IC18O(6-5)10,IC18O(6-5)80,IC17O(1-0)10,IC17O(1-0)80,IC17O(2-1)10,IC17O(2-1)80,IC17O(3-2)10,IC17O(3-2)80,IC17O(6-5)10,IC17O(6-5)80,I[CI](3P1-3P0)10,I[CI](3P1-3P0)80,I[CI](3P2-3P1)10,I[CI](3P2-3P1)80
 30.0, 1.5, 0.1, 0.1, 0.10000, 0.19242, 0.06778,15.26897, 9.94144,15.28641, 9.40906,14.19354, 8.38097, 9.27197, 4.87724, 6.45468, 4.88132, 7.92173, 5.60051, 7.49354, 5.11458, 3.38805, 2.31018, 1.57850, 1.05387, 2.20310, 1.30152, 2.15395, 1.21039, 0.85286, 0.49202, 0.84188, 0.58134, 1.32579, 0.84979, 1.33104, 0.81606, 0.44757, 0.27338, 2.43429, 2.59138, 1.36012, 1.42806
 30.0, 0.8, 0.2, 0.1, 0.00001, 0.00032, 0.01579, 0.18307, 0.03971, 0.34231, 0.10116, 0.44594, 0.13550, 0.55719, 0.14066, 0.00464, 0.00066, 0.01610, 0.00223, 0.02952, 0.00391, 0.05010, 0.00364, 0.00005, 0.00001, 0.00017, 0.00003, 0.00033, 0.00006, 0.00072, 0.00008, 0.00002, 0.00000, 0.00006, 0.00001, 0.00011, 0.00002, 0.00024, 0.00003, 0.05468, 0.03893, 0.07508, 0.04978
 30.0, 0.8, 0.2, 0.1, 0.00010, 0.00229, 0.02525, 0.97908, 0.68351, 1.30506, 0.83892, 1.44784, 0.88812, 1.41414, 0.79236, 0.10129, 0.05209, 0.24237, 0.14371, 0.32524, 0.20747, 0.32290, 0.19308, 0.00468,-0.00073, 0.01491,-0.00229, 0.02475,-0.00380, 0.03244,-0.00595, 0.00160,-0.00024, 0.00537,-0.00079, 0.00950,-0.00142, 0.01381,-0.00224, 0.21418, 0.19050, 0.25025, 0.21295
 30.0, 0.8, 0.2, 0.1, 0.00050, 0.01051, 0.03195, 1.76026, 1.38694, 2.12805, 1.52734, 2.25045, 1.53516, 2.04071, 1.28761, 0.36701, 0.27443, 0.63002, 0.53337, 0.73555, 0.63793, 0.61738, 0.52210, 0.04850, 0.01713, 0.11633, 0.04523, 0.15245, 0.06221, 0.13731, 0.04503, 0.01786, 0.00601, 0.05108, 0.01724, 0.07580, 0.02520, 0.07218, 0.01613, 0.32074, 0.30065, 0.34207, 0.31273
 30.0, 0.8, 0.2, 0.1, 0.00100, 0.01928, 0.03502, 2.13218, 1.73482, 2.49411, 1.83966, 2.58732, 1.81272, 2.28139, 1.48654, 0.52908, 0.44497, 0.83115, 0.75917, 0.93373, 0.86156, 0.74625, 0.67919, 0.09473, 0.04490, 0.19726, 0.10825, 0.24082, 0.13916, 0.19901, 0.10116, 0.03743, 0.01636, 0.09643, 0.04473, 0.13177, 0.06287, 0.11043, 0.04169, 0.33664, 0.31841, 0.34579, 0.32107
 30.0, 0.8, 0.2, 0.1, 0.00500, 0.06709, 0.04524, 2.98409, 2.58523, 3.31930, 2.65734, 3.36276, 2.57324, 2.85514, 2.04888, 0.98406, 0.97007, 1.34207, 1.34349, 1.42322, 1.42189, 1.06100, 1.07493, 0.29103, 0.20727, 0.45931, 0.37186, 0.50410, 0.41491, 0.36456, 0.28545, 0.14412, 0.08766, 0.27429, 0.19198, 0.31998, 0.23644, 0.21872, 0.14829, 0.44402, 0.44672, 0.41790, 0.42971
 30.0, 0.8, 0.2, 0.1, 0.01000, 0.10069, 0.05142, 3.30791, 2.89632, 3.61884, 2.92839, 3.62800, 2.81302, 3.02911, 2.22307, 1.19898, 1.21688, 1.56333, 1.59156, 1.62332, 1.64845, 1.18005, 1.22566, 0.40657, 0.32447, 0.58565, 0.51286, 0.62074, 0.54532, 0.43015, 0.36927, 0.22050, 0.14946, 0.37270, 0.29241, 0.41303, 0.34032, 0.26577, 0.20882, 0.46706, 0.48493, 0.42883, 0.46430
 30.0, 0.8, 0.2, 0.1, 0.10000, 0.28224, 0.08299, 4.33845, 4.09069, 4.51800, 3.99068, 4.40758, 3.74230, 3.58855, 2.85794, 1.93528, 2.09892, 2.30346, 2.48290, 2.28667, 2.46453, 1.58063, 1.77601, 0.82883, 0.83001, 1.03859, 1.05980, 1.04109, 1.05539, 0.67321, 0.71266, 0.53530, 0.49793, 0.72684, 0.73395, 0.74265, 0.76873, 0.43821, 0.47707, 0.50621, 0.60411, 0.40843, 0.54245
 30.0, 1.0, 0.2, 0.1, 0.00001, 0.00035, 0.01496, 0.16247, 0.02042, 0.29376, 0.06352, 0.37798, 0.08759, 0.45451, 0.07780, 0.00472, 0.00037, 0.01608, 0.00114, 0.02883, 0.00174, 0.04606,-0.00058, 0.00007, 0.00001, 0.00024, 0.00003, 0.00048, 0.00005, 0.00103, 0.00004, 0.00002, 0.00000, 0.00008, 0.00001, 0.00016, 0.00002, 0.00036, 0.00002, 0.05804, 0.04338, 0.07609, 0.05298
 30.0, 1.0, 0.2, 0.1, 0.00010, 0.00243, 0.02456, 1.00362, 0.70109, 1.32860, 0.84309, 1.45346, 0.87619, 1.32644, 0.72127, 0.09863, 0.04929, 0.23546, 0.13803, 0.31505, 0.19907, 0.29469, 0.16771, 0.00449,-0.00071, 0.01393,-0.00225, 0.02256,-0.00380, 0.02831,-0.00564, 0.00154,-0.00023, 0.00510,-0.00077, 0.00890,-0.00137, 0.01257,-0.00203, 0.24656, 0.22781, 0.26293, 0.23445
 30.0, 1.0, 0.2, 0.1, 0.00050, 0.01045, 0.03049, 2.02954, 1.58559, 2.39341, 1.71466, 2.46898, 1.69543, 2.05625, 1.32458, 0.38182, 0.28874, 0.67977, 0.58231, 0.79383, 0.69674, 0.62431, 0.53314, 0.04342, 0.01309, 0.10355, 0.03614, 0.13605, 0.05085, 0.12033, 0.03467, 0.01610, 0.00455, 0.04550, 0.01329, 0.06706, 0.01957, 0.06246, 0.01134, 0.40776, 0.38651, 0.38871, 0.36005
 30.0, 1.0, 0.2, 0.1, 0.00100, 0.01847, 0.03362, 2.52430, 2.05678, 2.89836, 2.16641, 2.94194, 2.11013, 2.37775, 1.62531, 0.57865, 0.49322, 0.93774, 0.86703, 1.04955, 0.98092, 0.77887, 0.71756, 0.08843, 0.04020, 0.18581, 0.09869, 0.22783, 0.12741, 0.18321, 0.08741, 0.03483, 0.01451, 0.08941, 0.03994, 0.12206, 0.05598, 0.09927, 0.03425, 0.43910, 0.42197, 0.40327, 0.38186
 30.0, 1.0, 0.2, 0.1, 0.00500, 0.06110, 0.04391, 3.83363, 3.28009, 4.18399, 3.33150, 4.14301, 3.17681, 3.26059, 2.39104, 1.19521, 1.17633, 1.68506, 1.67661, 1.77892, 1.76522, 1.23999, 1.25117, 0.30181, 0.21592, 0.49269, 0.39430, 0.54362, 0.43873, 0.37743, 0.28642, 0.14545, 0.09001, 0.28609, 0.19979, 0.33581, 0.24470, 0.21931, 0.14269, 0.64719, 0.64700, 0.55002, 0.55845
 30.0, 1.0, 0.2, 0.1, 0.01000, 0.09405, 0.05106, 4.40346, 3.84413, 4.72390, 3.84016, 4.62063, 3.62331, 3.55495, 2.68469, 1.51953, 1.53886, 2.03537, 2.05804, 2.09870, 2.11588, 1.42103, 1.46970, 0.44382, 0.35470, 0.66727, 0.57669, 0.71213, 0.61435, 0.47493, 0.39603, 0.23208, 0.15947, 0.41095, 0.31983, 0.46008, 0.37282, 0.28387, 0.21487, 0.66553, 0.68493, 0.53541, 0.57117
 30.0, 1.0, 0.2, 0.1, 0.10000, 0.29292, 0.08829, 6.27891, 5.74604, 6.47665, 5.58575, 6.21953, 5.18458, 4.68504, 3.75926, 2.66696, 2.83263, 3.23643, 3.38988, 3.20601, 3.34225, 2.08135, 2.27351, 1.03747, 1.00869, 1.33175, 1.29817, 1.34685, 1.29195, 0.83070, 0.83376, 0.64792, 0.58583, 0.90443, 0.87867, 0.93644, 0.92382, 0.52160, 0.53776, 0.85199, 0.96987, 0.61427, 0.76892
 30.0, 1.5, 0.2, 0.1, 0.00001, 0.00047, 0.01164, 0.12272, 0.00253, 0.21498, 0.03433, 0.27265, 0.05419, 0.30898, 0.04152, 0.00439,-0.00009, 0.01412,-0.00048, 0.02385,-0.00119, 0.03401,-0.00404, 0.00013, 0.00001, 0.00047, 0.00002, 0.00089, 0.00003, 0.00173,-0.00001, 0.00004, 0.00000, 0.00016, 0.00001, 0.00031, 0.00001, 0.00066, 0.00000, 0.04621, 0.03421, 0.05587, 0.03761
 30.0, 1.5, 0.2, 0.1, 0.00010, 0.00262, 0.02086, 1.10466, 0.79393, 1.48016, 0.98258, 1.55851, 0.99754, 1.14197, 0.66219, 0.08433, 0.04167, 0.20456, 0.11804, 0.27306, 0.16729, 0.22001, 0.10504, 0.00386,-0.00014, 0.01108,-0.00064, 0.01688,-0.00148, 0.01916,-0.00316, 0.00135,-0.00004, 0.00425,-0.00019, 0.00706,-0.00045, 0.00906,-0.00103, 0.34108, 0.32560, 0.28716, 0.26449
 30.0, 1.5, 0.2, 0.1, 0.00050, 0.00901, 0.02651, 3.14426, 2.43477, 3.67895, 2.66844, 3.56492, 2.53289, 2.15343, 1.51864, 0.42432, 0.33627, 0.82847, 0.72765, 0.94619, 0.84747, 0.56395, 0.47238, 0.02878, 0.00446, 0.06782, 0.01337, 0.08918, 0.01892, 0.07474, 0.00514, 0.01084, 0.00155, 0.02961, 0.00437, 0.04280, 0.00574, 0.03832,-0.00052, 0.86518, 0.85625, 0.58538, 0.56870
 30.0, 1.5, 0.2, 0.1, 0.00100, 0.01487, 0.02945, 4.42143, 3.43935, 5.00830, 3.68890, 4.77897, 3.45378, 2.73947, 2.01553, 0.74619, 0.65827, 1.33090, 1.24741, 1.44492, 1.36569, 0.79522, 0.73454, 0.06138, 0.02207, 0.13294, 0.05842, 0.16554, 0.07745, 0.12493, 0.04272, 0.02417, 0.00782, 0.06154, 0.02182, 0.08381, 0.03000, 0.06501, 0.01323, 1.20890, 1.21793, 0.77568, 0.76915
 30.0, 1.5, 0.2, 0.1, 0.00500, 0.04655, 0.04106, 8.59565, 7.05786, 9.23618, 7.22225, 8.61689, 6.60344, 4.89613, 3.78281, 2.21938, 2.19577, 3.31416, 3.26876, 3.33488, 3.27617, 1.68511, 1.69910, 0.29541, 0.21235, 0.53491, 0.42000, 0.59885, 0.47200, 0.36573, 0.26071, 0.13132, 0.08399, 0.28140, 0.19631, 0.33729, 0.24026, 0.19549, 0.11490, 2.21359, 2.33762, 1.29197, 1.34954
 30.0, 1.5, 0.2, 0.1, 0.01000, 0.07494, 0.04998,10.40380, 8.88679,10.84389, 8.85244,10.00100, 7.98856, 5.77557, 4.52940, 3.17782, 3.20899, 4.45590, 4.44114, 4.38701, 4.33424, 2.19460, 2.23560, 0.53294, 0.42695, 0.89300, 0.74318, 0.95935, 0.79042, 0.53538, 0.41881, 0.24930, 0.17999, 0.49295, 0.38044, 0.56066, 0.43918, 0.28882, 0.19914, 2.50771, 2.71396, 1.42552, 1.52554
 30.0, 1.5, 0.2, 0.1, 0.10000, 0.30344, 0.11437,16.51391,16.10808,16.15632,15.01916,14.82187,13.28707, 9.63118, 8.04888, 7.82853, 8.29014, 9.44553, 9.71759, 8.95200, 9.02489, 4.62670, 4.68770, 2.08734, 1.91582, 2.99272, 2.61780, 3.02570, 2.55827, 1.48487, 1.31433, 1.13294, 0.98517, 1.82901, 1.62828, 1.91347, 1.69029, 0.82820, 0.74129, 3.28534, 3.72595, 1.86342, 2.12518
 30.0, 0.8, 0.1, 0.2, 0.00001, 0.00030, 0.01258, 0.17919, 0.03233, 0.35715, 0.09065, 0.49771, 0.13985, 0.72347, 0.21538, 0.00428, 0.00047, 0.01497, 0.00168, 0.02783, 0.00316, 0.05083, 0.00481, 0.00004, 0.00001, 0.00013, 0.00002, 0.00026, 0.00004, 0.00059, 0.00009, 0.00001, 0.00000, 0.00004, 0.00001, 0.00009, 0.00002, 0.00020, 0.00003, 0.04257, 0.03040, 0.06478, 0.04448
 30.0, 0.8, 0.1, 0.2, 0.00010, 0.00212, 0.01637, 1.01431, 0.53858, 1.45116, 0.69055, 1.68478, 0.76227, 1.84459, 0.78541, 0.09724, 0.04673, 0.23347, 0.12571, 0.31949, 0.18092, 0.34298, 0.19318, 0.00414,-0.00073, 0.01299,-0.00221, 0.02125,-0.00350, 0.02741,-0.00436, 0.00142,-0.00024, 0.00476,-0.00078, 0.00837,-0.00132, 0.01200,-0.00171, 0.20295, 0.17866, 0.25753, 0.21617
 30.0, 0.8, 0.1, 0.2, 0.00050, 0.00963, 0.01983, 1.96995, 1.09762, 2.51574, 1.26419, 2.77248, 1.33100, 2.83542, 1.27957, 0.35663, 0.23632, 0.62684, 0.42726, 0.75453, 0.50877, 0.68871, 0.45617, 0.04692, 0.01536, 0.10981, 0.03822, 0.14257, 0.04975, 0.12835, 0.03863, 0.01752, 0.00551, 0.04928, 0.01574, 0.07222, 0.02276, 0.06778, 0.01628, 0.30602, 0.26930, 0.36210, 0.30510
 30.0, 0.8, 0.1, 0.2, 0.00100, 0.01752, 0.02186, 2.31146, 1.30024, 2.86215, 1.46597, 3.11418, 1.52354, 3.11124, 1.42918, 0.52064, 0.36798, 0.83173, 0.58003, 0.95687, 0.65348, 0.81404, 0.54577, 0.09366, 0.04269, 0.19127, 0.09044, 0.23244, 0.10686, 0.19030, 0.07719, 0.03769, 0.01628, 0.09502, 0.04191, 0.12836, 0.05592, 0.10540, 0.03749, 0.36791, 0.31976, 0.41275, 0.34457
 30.0, 0.8, 0.1, 0.2, 0.00500, 0.06033, 0.03153, 3.45171, 1.99477, 4.15792, 2.18426, 4.45024, 2.22410, 4.32504, 2.00275, 0.98967, 0.72770, 1.38778, 0.97502, 1.51316, 1.03797, 1.20267, 0.82199, 0.29169, 0.17758, 0.46007, 0.27085, 0.50453, 0.28091, 0.36182, 0.18841, 0.14520, 0.08155, 0.27526, 0.15774, 0.32030, 0.18079, 0.21496, 0.10962, 0.45658, 0.40915, 0.49608, 0.43491
 30.0, 0.8, 0.1, 0.2, 0.01000, 0.09061, 0.03743, 3.80502, 2.19121, 4.45636, 2.33976, 4.71626, 2.35255, 4.54601, 2.09034, 1.20710, 0.88441, 1.62273, 1.13457, 1.73128, 1.18075, 1.32978, 0.90457, 0.40858, 0.25943, 0.59029, 0.35491, 0.62557, 0.35592, 0.42835, 0.23364, 0.22208, 0.13142, 0.37536, 0.22582, 0.41492, 0.24541, 0.26112, 0.14401, 0.49980, 0.45245, 0.51594, 0.46392
 30.0, 0.8, 0.1, 0.2, 0.10000, 0.24871, 0.06326, 5.07910, 2.94035, 5.76322, 3.04344, 6.01722, 2.99609, 5.71152, 2.55428, 1.92700, 1.41802, 2.37784, 1.66820, 2.43681, 1.66588, 1.77751, 1.21983, 0.80149, 0.55101, 1.01181, 0.65205, 1.02474, 0.63081, 0.65503, 0.40543, 0.51297, 0.34862, 0.69895, 0.47309, 0.72158, 0.47744, 0.41758, 0.27791, 0.55894, 0.56053, 0.53014, 0.55230
 30.0, 1.0, 0.1, 0.2, 0.00001, 0.00031, 0.01182, 0.17330, 0.02936, 0.34105, 0.08729, 0.46885, 0.13271, 0.66078, 0.19154, 0.00442, 0.00030, 0.01522, 0.00103, 0.02778, 0.00192, 0.04878, 0.00276, 0.00005, 0.00001, 0.00020, 0.00002, 0.00039, 0.00004, 0.00087, 0.00007, 0.00002, 0.00000, 0.00007, 0.00001, 0.00013, 0.00001, 0.00031, 0.00003, 0.03613, 0.02593, 0.05462, 0.03782
 30.0, 1.0, 0.1, 0.2, 0.00010, 0.00223, 0.01569, 1.11032, 0.60827, 1.58440, 0.77151, 1.81375, 0.84119, 1.88763, 0.82843, 0.09347, 0.04400, 0.22776, 0.12392, 0.31607, 0.18270, 0.33334, 0.19085, 0.00395,-0.00045, 0.01199,-0.00150, 0.01910,-0.00251, 0.02386,-0.00323, 0.00137,-0.00015, 0.00451,-0.00049, 0.00781,-0.00087, 0.01093,-0.00119, 0.20584, 0.18457, 0.25226, 0.21680
 30.0, 1.0, 0.1, 0.2, 0.00050, 0.00961, 0.01919, 2.30897, 1.30569, 2.97845, 1.51622, 3.25722, 1.59188, 3.16269, 1.47546, 0.36757, 0.24885, 0.67585, 0.47414, 0.82281, 0.57234, 0.72790, 0.49887, 0.04114, 0.01090, 0.09585, 0.02932, 0.12540, 0.03972, 0.11209, 0.03015, 0.01551, 0.00384, 0.04308, 0.01145, 0.06291, 0.01698, 0.05876, 0.01161, 0.39298, 0.35231, 0.43604, 0.37649
 30.0, 1.0, 0.1, 0.2, 0.00100, 0.01699, 0.02148, 2.90118, 1.63858, 3.63099, 1.86680, 3.91387, 1.93633, 3.68567, 1.74869, 0.56102, 0.40644, 0.94606, 0.67820, 1.10758, 0.77865, 0.92204, 0.64076, 0.08669, 0.03807, 0.17986, 0.08357, 0.22071, 0.10056, 0.17924, 0.07235, 0.03465, 0.01428, 0.08758, 0.03764, 0.11902, 0.05089, 0.09691, 0.03371, 0.51169, 0.45410, 0.55201, 0.47253
